"","X","ensgene","name","module","mm"
"10765",10765,"SULT4A1","uc003bed.1","darkgreen",0.315573957323316
"10766",10766,"SULT4A1","uc003bef.1","greenyellow",0.118146910331548
"10770",10770,"PARVB","uc003bem.3","plum1",0.225003905641629
"10771",10771,"PARVB","uc003ben.3","darkgrey",0.160245031358246
"10776",10776,"NUP50","uc003bfr.3","paleturquoise",0.184973022340341
"10777",10777,"NUP50","uc003bft.3","violet",0.180891422600045
"10795",10795,"FAM19A5","uc003bim.4","darkturquoise",0.240005157596316
"10796",10796,"FAM19A5","uc003bio.4","darkgrey",0.194890875800923
"10828",10828,"CRBN","uc003bpq.3","turquoise",0.40815523764424
"10829",10829,"CRBN","uc011aso.2","darkred",0.247456565250204
"10866",10866,"PRRT3","uc003bul.2","orange",0.292504919585324
"10868",10868,"PRRT3","uc003bum.3","greenyellow",0.165970945255515
"10878",10878,"TATDN2","uc011atr.2","skyblue",0.162527625591988
"10879",10879,"TATDN2","uc003bvf.3","white",0.185322837242782
"10880",10880,"TATDN2","uc011ats.1","salmon",0.135370159279534
"10882",10882,"SEC13","uc003bvl.3","plum1",0.15669566758405
"10883",10883,"SEC13","uc003bvm.3","skyblue",0.378025839250829
"10884",10884,"SEC13","uc003bvn.3","turquoise",0.172889100871794
"10890",10890,"VGLL4","uc010hdx.1","grey60",0.286722504177787
"10891",10891,"VGLL4","uc003bwf.2","skyblue",0.204191668309682
"10915",10915,"FGD5-AS1","uc003bzg.4","salmon",0.415267939335546
"10916",10916,"FGD5-AS1","uc003bzf.4","violet",0.143513537472134
"10917",10917,"FGD5-AS1","uc003bzh.4","lightyellow",0.169855240143402
"10930",10930,"GALNT15","uc003caq.4","greenyellow",0.169948325651732
"10931",10931,"GALNT15","uc003car.4","red",0.557910925874334
"10932",10932,"GALNT15","uc003cas.4","saddlebrown",0.27050450453762
"10937",10937,"TBC1D5","uc010hev.3","saddlebrown",0.290073261576
"10938",10938,"TBC1D5","uc003cbf.3","paleturquoise",0.166738431344261
"10939",10939,"TBC1D5","uc003cbe.3","paleturquoise",0.158513353821251
"10956",10956,"TRNA","uc021wuh.1","orange",0.141520055639928
"10980",10980,"PDCD6IP","uc011axv.3","steelblue",0.196472360839977
"10981",10981,"PDCD6IP","uc003cfy.4","skyblue",0.133463278732158
"10982",10982,"PDCD6IP","uc003cfx.4","cyan",0.178803955565311
"10983",10983,"ARPP21","uc003cfz.4","lightcyan",0.497077313679956
"10984",10984,"ARPP21","uc003cga.3","lightcyan",0.423987311044184
"10985",10985,"ARPP21","uc003cgb.3","lightcyan",0.445629553606329
"10986",10986,"ARPP21","uc003cgc.3","midnightblue",0.908245439192689
"10991",10991,"GOLGA4","uc003cgu.2","skyblue",0.279424671008017
"10992",10992,"GOLGA4","uc003cgv.3","salmon",0.201645813182462
"10993",10993,"GOLGA4","uc003cgw.3","orangered4",0.15176439941323
"10994",10994,"C3orf35","uc021wvf.1","skyblue",0.17530274537121
"10995",10995,"C3orf35","uc003chb.3","orange",0.132668273357404
"11028",11028,"ULK4","uc003cku.4","purple",0.123650221504748
"11029",11029,"ULK4","uc003ckv.4","lightgreen",0.207064254128592
"11031",11031,"U4","uc021wwj.1","blue",0.761717968346976
"11036",11036,"NKTR","uc003clm.1","paleturquoise",0.175160470003889
"11037",11037,"NKTR","uc003clo.3","purple",0.143037958262056
"11046",11046,"SNRK","uc003cms.4","cyan",0.197636549884826
"11047",11047,"SNRK","uc003cmt.4","orange",0.11719984750972
"11048",11048,"SNRK","uc010hik.3","greenyellow",0.195905668564966
"11057",11057,"ZNF197","uc003cnm.3","lightyellow",0.1389061625793
"11058",11058,"ZNF197","uc003cnn.3","yellowgreen",0.154131238791337
"11059",11059,"ZNF197","uc003cno.3","orangered4",0.133253255965485
"11089",11089,"MAP4","uc003csa.3","plum1",0.227404735809685
"11090",11090,"MAP4","uc003csf.3","white",0.228414507405512
"11091",11091,"MAP4","uc003csg.3","darkorange",0.364471152544114
"11102",11102,"IP6K2","uc003cuq.3","darkgrey",0.211412461109714
"11103",11103,"IP6K2","uc003cup.3","magenta",0.177514522039139
"11110",11110,"WDR6","uc003cvj.2","lightgreen",0.210621821904576
"11111",11111,"WDR6","uc011bbz.1","plum1",0.176124314678089
"11114",11114,"QRICH1","uc010hkq.3","skyblue",0.111441026156095
"11115",11115,"QRICH1","uc003cvv.3","saddlebrown",0.166303964696064
"11129",11129,"DAG1","uc021wxz.1","skyblue",0.136532621419493
"11130",11130,"DAG1","uc003cxc.4","black",0.116632954068563
"11137",11137,"IP6K1","uc021wyl.1","plum1",0.185570488606777
"11138",11138,"IP6K1","uc003cxm.1","brown",0.325065899475481
"11210",11210,"ARHGEF3","uc003dif.2","grey60",0.152649464175689
"11211",11211,"ARHGEF3","uc003dig.2","darkmagenta",0.359742955146986
"11212",11212,"APPL1","uc010hnb.3","lightcyan",0.159163003265875
"11213",11213,"APPL1","uc003dio.3","plum1",0.284328493122535
"11221",11221,"ABHD6","uc003djs.4","lightyellow",0.210432247574086
"11222",11222,"ABHD6","uc003djt.4","darkred",0.121587066682269
"11223",11223,"RPP14","uc010hnh.3","skyblue",0.204273674322914
"11224",11224,"RPP14","uc031saf.1","greenyellow",0.283467668601362
"11225",11225,"RPP14","uc003dju.5","blue",0.133660919922
"11235",11235,"SYNPR","uc003dlp.3","darkolivegreen",0.554069974806791
"11236",11236,"SYNPR","uc003dlq.3","midnightblue",0.680727684445572
"11239",11239,"THOC7","uc003dlt.4","steelblue",0.224321197786959
"11240",11240,"THOC7","uc003dlu.4","white",0.182940326739937
"11250",11250,"MAGI1","uc003dmm.3","orange",0.316267956362984
"11252",11252,"MAGI1","uc010hnx.1","darkmagenta",0.278794661957693
"11253",11253,"MAGI1","uc010hny.2","white",0.174300176080522
"11267",11267,"FOXP1","uc003doi.3","blue",0.206157883121936
"11268",11268,"FOXP1","uc003don.3","plum1",0.407015421567109
"11283",11283,"ROBO1","uc003dqc.2","turquoise",0.148181984954394
"11284",11284,"ROBO1","uc003dqf.1","greenyellow",0.237873674663779
"11286",11286,"U2","uc021xaw.1","salmon",0.453532565210804
"11300",11300,"NSUN3","uc003drk.3","white",0.267522535564474
"11301",11301,"NSUN3","uc003drl.1","orange",0.193741659318296
"11303",11303,"EPHA6","uc031sar.1","darkturquoise",0.179192889447393
"11304",11304,"EPHA6","uc003drp.1","skyblue",0.271984214411256
"11316",11316,"NIT2","uc011bha.1","blue",0.104951456882206
"11317",11317,"NIT2","uc003dtv.3","darkorange",0.17194988604339
"11329",11329,"CEP97","uc003dvk.1","paleturquoise",0.199428953826773
"11330",11330,"CEP97","uc003dvm.1","darkgrey",0.163564450087514
"11343",11343,"DZIP3","uc003dxd.3","turquoise",0.334236976047853
"11344",11344,"DZIP3","uc003dxe.1","plum1",0.199778396023108
"11345",11345,"DZIP3","uc003dxg.1","turquoise",0.234233920643601
"11360",11360,"C3orf17","uc003dzr.3","orangered4",0.215815594624162
"11361",11361,"C3orf17","uc010hqg.3","darkturquoise",0.122355567367766
"11365",11365,"Metazoa_SRP","uc021xcr.1","pink",0.273161943481799
"11367",11367,"NAA50","uc010hqm.2","white",0.13950618717187
"11368",11368,"NAA50","uc003ean.2","steelblue",0.265666647508345
"11388",11388,"TIMMDC1","uc003ecn.3","turquoise",0.203535679195584
"11389",11389,"TIMMDC1","uc003ecp.3","darkgrey",0.153218263660167
"11404",11404,"GOLGB1","uc003eej.5","brown",0.206392326030696
"11405",11405,"GOLGB1","uc003eei.5","skyblue",0.134517182519123
"11406",11406,"GOLGB1","uc010hrc.4","brown",0.206625190277806
"11408",11408,"EAF2","uc003eem.3","lightcyan",0.166137953159458
"11409",11409,"EAF2","uc003een.3","greenyellow",0.169306259422074
"11414",11414,"KPNA1","uc003efc.1","paleturquoise",0.157239137638321
"11415",11415,"KPNA1","uc003efe.2","greenyellow",0.162637249051774
"11434",11434,"ZNF148","uc003ehx.4","brown",0.314925552376918
"11435",11435,"ZNF148","uc003ehz.4","white",0.23042753280933
"11464",11464,"CNBP","uc021xdt.1","plum1",0.207816381467189
"11465",11465,"CNBP","uc003elr.4","grey60",0.234334233837057
"11466",11466,"CNBP","uc003elq.4","violet",0.222074960811227
"11474",11474,"IFT122","uc011bla.2","magenta",0.154231787247061
"11475",11475,"IFT122","uc003ems.3","orange",0.357719635042316
"11481",11481,"ATP2C1","uc003ent.3","skyblue",0.16527882079476
"11482",11482,"ATP2C1","uc003ens.3","turquoise",0.200773781802393
"11483",11483,"ATP2C1","uc003enu.3","purple",0.237978503298243
"11521",11521,"MRAS","uc003esh.4","paleturquoise",0.106704125452701
"11522",11522,"MRAS","uc003esi.4","darkorange",0.201718557044375
"11523",11523,"MRAS","uc021xeq.1","darkmagenta",0.186833841827006
"11526",11526,"FAIM","uc003eso.1","skyblue",0.278671977748648
"11527",11527,"FAIM","uc003esq.3","plum1",0.14144057410209
"11546",11546,"ATR","uc003eux.4","yellowgreen",0.241756736415643
"11547",11547,"ATR","uc003euy.1","orangered4",0.153000044167742
"11553",11553,"Mir_544","uc021xey.1","darkgrey",0.143177649817022
"11562",11562,"GYG1","uc003ewn.3","skyblue",0.240324646445775
"11563",11563,"GYG1","uc003ewo.3","turquoise",0.257949112806693
"11574",11574,"PFN2","uc003exu.1","black",0.384632440743968
"11575",11575,"PFN2","uc003ext.1","darkgreen",0.870672555914751
"11584",11584,"5S_rRNA","uc021xfx.1","blue",0.785920864130903
"11590",11590,"MBNL1","uc003ezh.3","salmon",0.207128504702603
"11591",11591,"MBNL1","uc003ezm.3","darkgrey",0.130102226394976
"11592",11592,"MBNL1","uc003ezl.3","skyblue",0.251395276255309
"11611",11611,"CCNL1","uc003fbd.1","skyblue",0.254646209628452
"11612",11612,"CCNL1","uc003fbe.3","saddlebrown",0.16523440776546
"11613",11613,"CCNL1","uc003fbi.1","lightcyan",0.149980928587298
"11616",11616,"MLF1","uc003fcc.3","greenyellow",0.191671938274415
"11617",11617,"MLF1","uc003fcb.3","grey60",0.172849500776937
"11626",11626,"U2","uc021xgo.1","magenta",0.328081719484613
"11637",11637,"B3GALNT1","uc003fdv.3","blue",0.108354969779754
"11638",11638,"B3GALNT1","uc003fdw.3","yellowgreen",0.138711931864908
"11639",11639,"B3GALNT1","uc003fdx.3","darkorange",0.309235134885184
"11666",11666,"TNIK","uc003fhg.2","black",0.249688260351238
"11667",11667,"TNIK","uc003fhh.2","lightcyan",0.316399482231198
"11668",11668,"TNIK","uc003fhp.3","turquoise",0.195786940747377
"11670",11670,"PLD1","uc003fhs.3","magenta",0.141654677093514
"11671",11671,"PLD1","uc003fht.3","greenyellow",0.301088126178441
"11672",11672,"PLD1","uc003fhv.1","orange",0.21205011814217
"11694",11694,"NDUFB5","uc003fkc.3","darkred",0.370677659306024
"11695",11695,"NDUFB5","uc003fkd.3","orangered4",0.225435338187956
"11697",11697,"PEX5L","uc011bqd.2","lightgreen",0.232248911389711
"11698",11698,"PEX5L","uc003fki.2","steelblue",0.253874747807049
"11699",11699,"PEX5L","uc003fkj.2","lightgreen",0.140294451638371
"11700",11700,"PEX5L","uc011bqg.2","darkmagenta",0.234992134748612
"11721",11721,"ABCC5","uc011bqt.2","darkgrey",0.138020700868678
"11722",11722,"ABCC5","uc003fmg.3","midnightblue",0.157855591095576
"11723",11723,"ABCC5","uc003fmi.3","yellowgreen",0.190303392106724
"11727",11727,"AP2M1","uc021xig.1","sienna3",0.399176951901764
"11728",11728,"AP2M1","uc031scq.1","saddlebrown",0.179374765072338
"11729",11729,"AP2M1","uc011bqz.2","plum1",0.268541197424297
"11735",11735,"FAM131A","uc003foc.3","yellow",0.110547750026188
"11736",11736,"FAM131A","uc003fod.2","purple",0.235239089659024
"11748",11748,"TRA2B","uc003fpt.3","paleturquoise",0.30502989726704
"11749",11749,"TRA2B","uc003fpv.3","purple",0.154680391992747
"11758",11758,"SNORA63","uc010hyw.1","blue",0.751888845650603
"11765",11765,"BCL6","uc003frp.3","tan",0.591352572712677
"11766",11766,"BCL6","uc003frq.2","grey60",0.308507600267044
"11773",11773,"7SK","uc021xit.1","pink",0.418409916477061
"11777",11777,"Y_RNA","uc021xiu.1","pink",0.277489501037519
"11792",11792,"ACAP2","uc003fun.4","black",0.246909401399407
"11793",11793,"ACAP2","uc003fuo.3","yellowgreen",0.194280341852003
"11808",11808,"UBXN7","uc003fwm.4","brown",0.181434773366095
"11809",11809,"UBXN7","uc003fwn.4","paleturquoise",0.0847432732961055
"11821",11821,"DLG1","uc011bub.2","royalblue",0.185959658489469
"11822",11822,"DLG1","uc003fxn.4","grey60",0.141517141180594
"11823",11823,"DLG1","uc011buf.1","saddlebrown",0.210345978292239
"11825",11825,"LOC220729","uc011bug.2","skyblue",0.247957692145543
"11826",11826,"LOC220729","uc003fxy.3","lightgreen",0.111248147496426
"11827",11827,"LOC220729","uc010iao.2","salmon",0.388092077590972
"11831",11831,"LRCH3","uc003fyj.1","magenta",0.108960769948353
"11832",11832,"LRCH3","uc011bul.1","brown",0.114074161220436
"11836",11836,"ZNF718","uc003fzt.4","saddlebrown",0.10660553150773
"11839",11839,"ZNF718","uc010iaz.3","darkgrey",0.228911649967203
"11843",11843,"ZNF721","uc003gag.4","darkmagenta",0.120991007224548
"11844",11844,"ZNF721","uc003gah.2","magenta",0.168887830612064
"11847",11847,"ATP5I","uc003gar.3","white",0.140843472973635
"11848",11848,"ATP5I","uc003gas.3","darkred",0.63131457156857
"11866",11866,"TMEM129","uc010iby.3","orange",0.20612815207624
"11867",11867,"TMEM129","uc003gdn.3","skyblue",0.163384894115801
"11870",11870,"WHSC1","uc003gdx.3","white",0.19548146101029
"11871",11871,"WHSC1","uc003gea.1","turquoise",0.183160284511168
"11872",11872,"WHSC1","uc003geg.1","greenyellow",0.193129755044382
"11877",11877,"POLN","uc010ich.1","darkturquoise",0.209756180408688
"11878",11878,"POLN","uc011bvi.1","skyblue",0.240467458002954
"11904",11904,"JAKMIP1","uc010idb.1","darkorange",0.17437862929817
"11905",11905,"JAKMIP1","uc003giu.4","steelblue",0.286584152750301
"11906",11906,"JAKMIP1","uc011bwc.2","plum1",0.183411035036167
"11910",11910,"MAN2B2","uc003gje.1","turquoise",0.126506498914336
"11911",11911,"MAN2B2","uc003gjf.1","midnightblue",0.19979697689112
"11912",11912,"MRFAP1","uc003gjg.2","magenta",0.204698388124845
"11913",11913,"MRFAP1","uc003gjh.2","brown",0.553328358362821
"11914",11914,"LOC93622","uc021xlb.1","saddlebrown",0.255176301923302
"11915",11915,"LOC93622","uc003gjk.2","plum1",0.23748743447776
"11918",11918,"KIAA0232","uc003gjr.4","salmon",0.139080865554187
"11919",11919,"KIAA0232","uc003gjq.4","brown",0.273107596074039
"11940",11940,"RAB28","uc003gmt.2","lightgreen",0.153511155806189
"11941",11941,"RAB28","uc011bwz.1","magenta",0.119160930396466
"11942",11942,"RAB28","uc003gmu.2","violet",0.129477058380843
"11947",11947,"CPEB2","uc003gnk.2","saddlebrown",0.20078273433615
"11948",11948,"CPEB2","uc003gnm.2","plum1",0.210178837193307
"11955",11955,"TAPT1","uc010ied.1","brown",0.156130682669668
"11956",11956,"TAPT1","uc003gow.4","orangered4",0.163656201978781
"11978",11978,"CCDC149","uc003gra.2","cyan",0.0990039617445953
"11979",11979,"CCDC149","uc003grc.3","plum1",0.199210510777101
"11980",11980,"CCDC149","uc003gre.3","brown",0.0756850411008366
"11992",11992,"PCDH7","uc021xnc.1","pink",0.129299933650876
"11993",11993,"PCDH7","uc011bxx.2","orangered4",0.223046417807955
"11994",11994,"PCDH7","uc021xnd.1","greenyellow",0.212131533958324
"12006",12006,"WDR19","uc003gtv.3","saddlebrown",0.140980207190907
"12007",12007,"WDR19","uc011byi.2","lightgreen",0.144000994729687
"12008",12008,"WDR19","uc003gtw.1","plum1",0.226834161687588
"12010",12010,"RPL9","uc003gub.3","green",0.217800615164927
"12011",12011,"RPL9","uc011byl.1","paleturquoise",0.23418986197979
"12012",12012,"RPL9","uc003gud.1","paleturquoise",0.233231164346303
"12016",12016,"SMIM14","uc010ifm.3","greenyellow",0.181780731485509
"12017",12017,"SMIM14","uc003guo.3","turquoise",0.236808513983144
"12019",12019,"UBE2K","uc003guu.4","darkgrey",0.35348193917989
"12020",12020,"UBE2K","uc003gus.4","magenta",0.178991613966543
"12021",12021,"UBE2K","uc003guq.4","brown",0.269819434375268
"12025",12025,"UCHL1","uc003gvo.3","darkgreen",0.778610776332707
"12026",12026,"UCHL1","uc003gvp.3","white",0.532491816435447
"12027",12027,"LIMCH1","uc003gvt.1","saddlebrown",0.152350947966211
"12028",12028,"LIMCH1","uc003gvw.4","royalblue",0.370232264076391
"12029",12029,"LIMCH1","uc003gvy.4","paleturquoise",0.260844268131168
"12030",12030,"LIMCH1","uc003gvz.4","purple",0.411124422666569
"12031",12031,"LIMCH1","uc010ifv.3","darkgrey",0.173448552789591
"12034",12034,"ATP8A1","uc003gwr.2","midnightblue",0.443834859986667
"12035",12035,"ATP8A1","uc003gws.2","royalblue",0.766751492096224
"12060",12060,"FIP1L1","uc011bzt.1","grey60",0.208991548075225
"12061",12061,"FIP1L1","uc003gzz.3","tan",0.159624042802862
"12062",12062,"FIP1L1","uc010ign.3","lightcyan",0.112396775705597
"12076",12076,"7SK","uc021xom.1","salmon",0.150305136419538
"12107",12107,"GRSF1","uc011caz.1","turquoise",0.202379919659655
"12108",12108,"GRSF1","uc003hfs.2","skyblue",0.132655717976565
"12109",12109,"GRSF1","uc010iia.1","white",0.519678862624765
"12110",12110,"MOB1B","uc003hfv.2","purple",0.102215506889357
"12111",12111,"MOB1B","uc011cba.2","darkmagenta",0.157480114962525
"12112",12112,"MOB1B","uc003hfw.3","darkorange",0.230173539452719
"12114",12114,"SLC4A4","uc003hfy.3","black",0.813892684491542
"12115",12115,"SLC4A4","uc003hga.2","turquoise",0.141002131853307
"12122",12122,"RCHY1","uc010iio.3","orange",0.105221217868466
"12123",12123,"RCHY1","uc003hik.3","plum1",0.207762289811063
"12154",12154,"HNRNPD","uc003hml.1","white",0.216335507995661
"12155",12155,"HNRNPD","uc003hmm.1","greenyellow",0.215792390945746
"12156",12156,"HNRNPD","uc003hmo.1","skyblue",0.180991124785598
"12174",12174,"ARHGAP24","uc003hpk.3","black",0.159377674949046
"12175",12175,"ARHGAP24","uc010ikf.3","cyan",0.327138122097791
"12204",12204,"PDLIM5","uc031sgk.1","lightyellow",0.152743528523758
"12205",12205,"PDLIM5","uc003hti.4","black",0.368513103813005
"12206",12206,"PDLIM5","uc003htl.4","blue",0.195217942139497
"12213",12213,"EIF4E","uc011cea.1","darkred",0.284458917413922
"12214",12214,"EIF4E","uc011cec.1","magenta",0.208571604328897
"12215",12215,"METAP1","uc003huf.4","darkmagenta",0.166620036137535
"12216",12216,"METAP1","uc003hug.3","darkgrey",0.0982802840431366
"12230",12230,"UBE2D3","uc003hwi.3","paleturquoise",0.241738333277369
"12231",12231,"UBE2D3","uc011ceu.2","magenta",0.172132275937369
"12232",12232,"UBE2D3","uc003hwp.3","skyblue",0.23377447791075
"12238",12238,"CXXC4","uc003hxf.2","white",0.330249959714934
"12239",12239,"CXXC4","uc010ilo.4","darkmagenta",0.299590441992688
"12242",12242,"PPA2","uc003hxl.3","saddlebrown",0.248063418994573
"12243",12243,"PPA2","uc003hxn.3","yellowgreen",0.171303987359278
"12244",12244,"PPA2","uc003hxq.3","lightyellow",0.144516370350202
"12247",12247,"GSTCD","uc010ils.2","pink",0.102887232016466
"12248",12248,"GSTCD","uc003hxz.4","saddlebrown",0.20697555756302
"12252",12252,"CYP2U1","uc003hyp.3","saddlebrown",0.171291500975525
"12253",12253,"CYP2U1","uc011cfi.2","yellowgreen",0.137068645910727
"12267",12267,"ELOVL6","uc003hzz.3","turquoise",0.200236214789351
"12268",12268,"ELOVL6","uc003iaa.3","plum1",0.18725349626871
"12273",12273,"LARP7","uc003iay.4","paleturquoise",0.205630214816517
"12274",12274,"LARP7","uc003ibb.4","plum1",0.185053141236056
"12275",12275,"ANK2","uc003ibd.4","royalblue",0.309919743589422
"12276",12276,"ANK2","uc003ibe.4","sienna3",0.405720736289986
"12278",12278,"ANK2","uc011cgc.2","tan",0.381932053539975
"12279",12279,"ANK2","uc003ibg.4","turquoise",0.348595167700096
"12280",12280,"ANK2","uc003ibh.4","cyan",0.498266593332681
"12295",12295,"USP53","uc003ics.4","skyblue3",0.297886179245625
"12296",12296,"USP53","uc003icr.4","skyblue3",0.186157768680682
"12297",12297,"USP53","uc003ict.3","lightyellow",0.366381005788154
"12307",12307,"ANXA5","uc003idu.4","darkturquoise",0.164521935835826
"12308",12308,"ANXA5","uc003idv.4","skyblue3",0.351655036492467
"12318",12318,"SPATA5","uc003iey.3","skyblue",0.295109006651173
"12319",12319,"SPATA5","uc003iez.4","blue",0.182340640821233
"12327",12327,"LARP1B","uc003ifw.1","yellow",0.167874623762855
"12328",12328,"LARP1B","uc003igb.1","skyblue",0.243031116918442
"12332",12332,"C4orf33","uc010ioc.1","skyblue",0.156810281055337
"12333",12333,"C4orf33","uc003igu.4","greenyellow",0.217218978139945
"12343",12343,"NDUFC1","uc021xrz.1","orangered4",0.149802914354428
"12344",12344,"NDUFC1","uc003iht.3","darkgrey",0.173169163799432
"12372",12372,"Mir_649","uc021xsk.1","blue",0.643226085792901
"12381",12381,"U6","uc021xsr.1","plum1",0.221673780290802
"12383",12383,"LRBA","uc003ilu.4","skyblue3",0.142370814103315
"12384",12384,"LRBA","uc010ipj.3","blue",0.123677533142879
"12385",12385,"LRBA","uc010ipk.1","skyblue",0.194309616097425
"12390",12390,"FBXW7","uc003imq.3","darkgreen",0.654734672705441
"12391",12391,"FBXW7","uc011cii.2","blue",0.192108047712389
"12397",12397,"U6","uc021xtg.1","brown",0.128319416809085
"12404",12404,"GUCY1A3","uc010iqc.3","skyblue",0.203278112387147
